date,EU,Novus,Silpo,product,standardized_type,ProZorro,ProducerUA,CME,ConsumerUA
2025-01-19,,,,Молоко питне,milk,,8.936494086554497,,11.77042667334991
2025-01-20,31.742386866771422,,,Молоко питне,milk,,8.936494086554497,,11.81992479597276
2025-01-21,31.767334266871426,,,Молоко питне,milk,,8.936494086554497,854.4838769999999,11.83351804461822
2025-01-22,31.694416012585716,,,Молоко питне,milk,,8.936494086554497,855.128508,11.84538839328268
2025-01-23,31.742867700375,,,Молоко питне,milk,,8.936494086554497,852.4191000000001,11.85540157661461
2025-01-24,31.836643414628572,,,Молоко питне,milk,,8.936494086554497,852.5142809999999,11.86342332926248
2025-01-25,,,,Молоко питне,milk,,8.936494086554497,,11.86931938587475
2025-01-26,,,,Молоко питне,milk,,8.936494086554497,,11.87295548109991
2025-01-27,31.657272737175,,,Молоко питне,milk,,8.936494086554497,851.0835900000001,11.87419734958641
2025-01-28,31.347165104499997,,,Молоко питне,milk,,8.936494086554497,852.3813279999999,11.84244198897947
2025-01-29,31.236602387724997,,,Молоко питне,milk,,8.936494086554497,852.99585,11.76054658530896
2025-01-30,30.9721086405,,,Молоко питне,milk,,8.882927744765047,853.682584,11.64856715580029
2025-01-31,30.823386891514286,,,Молоко питне,milk,,8.782542102400738,852.3771959999999,11.5265597176789
2025-02-01,,,,Молоко питне,milk,,8.690407334751303,,11.41458028817024
2025-02-02,,,,Молоко питне,milk,,8.623025191246494,,11.33268488449972
2025-02-03,30.847321055721423,,,Молоко питне,milk,,8.596897421316058,849.964731,11.30092952389278
2025-02-04,31.021247295385713,,,Молоко питне,milk,,8.604442943685093,849.6069639999998,11.31094725770598
2025-02-05,31.037366812435714,,,Молоко питне,milk,,8.624594360604888,849.3129720000001,11.3377254300797
2025-02-06,30.908718359399998,,,Молоко питне,milk,,8.653623946794475,848.5816080000001,11.37635149741516
2025-02-07,30.830597995901783,,,Молоко питне,milk,,8.687803976972887,834.3578669999999,11.42191291611356
2025-02-08,,,,Молоко питне,milk,,8.723406725859155,,11.4694971425761
2025-02-09,,,,Молоко питне,milk,,8.756704468172313,,11.51419163320398
2025-02-10,30.938236709507144,,,Молоко питне,milk,,8.783969478631391,838.5901259999999,11.55108384439841
2025-02-11,31.231621647485714,,,Молоко питне,milk,,8.808702984933625,841.022592,11.58494847739584
2025-02-12,31.374933220285712,,,Молоко питне,milk,,8.83547211126334,842.559312,11.62183500319989
2025-02-13,31.6011866859625,,,Молоко питне,milk,,8.862147977070206,849.2276640000001,11.65874303286249
2025-02-14,31.5905564709,,,Молоко питне,milk,,8.886601701803897,849.7858679999999,11.69267217743559
2025-02-15,,,,Молоко питне,milk,,8.906704404914082,,11.72062204797112
2025-02-16,,,,Молоко питне,milk,,8.920327205850436,,11.73959225552101
2025-02-17,31.552196159635717,,,Молоко питне,milk,,8.925341224062626,,11.74658241113721
2025-02-18,31.54754996513393,,,Молоко питне,milk,,8.923825742622416,844.8212819999999,11.74450375814822
2025-02-19,31.551448584178573,,,Молоко питне,milk,,8.919332213165697,844.71256,11.73835862647234
2025-02-20,31.6991332734375,,,Молоко питне,milk,,8.911940007988342,846.9660479999999,11.7282832570462
2025-02-21,31.59337250815893,,,Молоко питне,milk,,8.901728499386218,843.812952,11.71441389080643
2025-02-22,,,,Молоко питне,milk,,8.888777059655194,,11.69688676868965
2025-02-23,,,,Молоко питне,milk,,8.87316506109114,,11.6758381316325
2025-02-24,31.708825728182145,,,Молоко питне,milk,,8.854971875989925,840.988218,11.6514042205716
2025-02-25,31.84869065116964,,,Молоко питне,milk,,8.723669584425558,842.3703,11.50865609381653
2025-02-26,31.641185188087498,,,Молоко питне,milk,,8.416355153403902,843.0631599999999,11.1824813215481
2025-02-27,31.24332081035,,,Молоко питне,milk,,8.004545285618605,841.5241900000001,10.74774091250977
2025-02-28,31.17663646392857,,,Молоко питне,milk,,7.559756683763316,839.8282200000001,10.27929587544502
2025-03-01,,,,Молоко питне,milk,,7.153506050531687,,9.852007219097334
2025-03-02,,,,Молоко питне,milk,,6.857310088617368,,9.540735952210174
2025-03-03,31.62263295104464,,,Молоко питне,milk,,6.742685500714005,837.7408859999999,9.420343083527014
2025-03-04,31.938001195242858,,,Молоко питне,milk,,6.753222081825312,841.3879529999999,9.434629556349122
2025-03-05,32.33645931701429,,,Молоко питне,milk,,6.780395369954471,758.8021500000001,9.471473617837717
2025-03-06,32.2426915055,,,Молоко питне,milk,,6.817550682294341,756.62072,9.521852232526204
2025-03-07,32.31052478941072,,,Молоко питне,milk,,6.858033336037782,757.794312,9.57674236494799
2025-03-08,,,,Молоко питне,milk,,6.895188648377653,,9.627120979636477
2025-03-09,,,,Молоко питне,milk,,6.922361936506812,,9.663965041125072
2025-03-10,32.47555874839286,,,Молоко питне,milk,,6.932898517618119,759.1379340000001,9.67825151394718
2025-03-11,32.83180821918214,,,Молоко питне,milk,,6.927541282402499,763.39663,9.669906627765746
2025-03-12,32.803332642753574,,,Молоко питне,milk,,6.913176424672348,769.4423919999999,9.647659037607268
2025-03-13,32.684863150125,,,Молоко питне,milk,,6.892364216302721,771.6262839999999,9.615689346050484
2025-03-14,32.661838864457145,,,Молоко питне,milk,,6.867664929168678,769.91058,9.578178155674134
2025-03-15,,,,Молоко питне,milk,,6.841638835145277,,9.539306069056952
2025-03-16,,,,Молоко питне,milk,,6.816846206107576,,9.503253688777674
2025-03-17,32.9248826262,,,Молоко питне,milk,,6.795847313930634,765.8558099999999,9.474201617415043
2025-03-18,32.98927713265715,,,Молоко питне,milk,,6.776877493410407,764.9731700000001,9.450290420599275
2025-03-19,32.85770532058928,,,Молоко питне,milk,,6.757056607750062,768.1359840000001,9.427045188596463
2025-03-20,32.6608570992,,,Молоко питне,milk,,6.737271721435467,770.3476900000001,9.404723310939149
2025-03-21,32.59751712945,,,Молоко питне,milk,,6.718409898952488,769.75473,9.38358217715988
2025-03-22,,,,Молоко питне,milk,,6.701358204786994,,9.363879176791194
2025-03-23,,,,Молоко питне,milk,,6.687003703424853,,9.345871699365638
2025-03-24,32.67488468725,,,Молоко питне,milk,,6.676233459351936,767.847173,9.329817134415753
2025-03-25,32.57884434935,,,Молоко питне,milk,,6.667597895388418,771.257992,9.31423625434171
2025-03-26,32.446416012300006,,,Молоко питне,milk,,6.659297451745658,773.0234459999999,9.29817695318126
2025-03-27,32.58123923145,,,Молоко питне,milk,,6.651694218996285,775.5917039999999,9.28268730292332
2025-03-28,32.55087994924821,,,Молоко питне,milk,,6.645150287712933,773.7194949999999,9.268815375556807
2025-03-29,,,,Молоко питне,milk,,6.640027748468231,,9.25760924307064
2025-03-30,,,,Молоко питне,milk,,6.636688691834813,,9.250116977453734
2025-03-31,32.27134864205357,,,Молоко питне,milk,,6.635495208385311,773.9925420000001,9.247386650695006
2025-04-01,32.08585302874107,,,Молоко питне,milk,,6.694268986655641,772.9494480000001,9.33359236440721
2025-04-02,32.241693405242856,,,Молоко питне,milk,,6.849710440517281,708.71949,9.561633563087003
2025-04-03,32.6886861357,,,Молоко питне,milk,,7.070499748546219,701.549076,9.885646333049156
2025-04-04,32.31151688477143,,,Молоко питне,milk,,7.325317089318431,703.237626,10.25976676060843
2025-04-05,,,,Молоко питне,milk,,7.582842641409905,,10.63813093207961
2025-04-06,,,,Молоко питне,milk,,7.811756583396617,,10.97487493377746
2025-04-07,32.16343256742857,,,Молоко питне,milk,,7.980739093854556,704.41911,11.22413485201674
2025-04-08,32.38583332257857,,,Молоко питне,milk,,8.111856013155531,704.534005,11.41802655881112
2025-04-09,32.495110149503574,,,Молоко питне,milk,,8.243314791278022,710.2515,11.61234278409986
2025-04-10,33.319775536499996,,,Молоко питне,milk,,8.368008021208006,711.582724,11.79673490108608
2025-04-11,33.724689621428574,,,Молоко питне,milk,,8.478828295931464,712.961382,11.96085428297293
2025-04-12,,,,Молоко питне,milk,,8.568668208434369,,12.09435230296357
2025-04-13,,,,Молоко питне,milk,,8.630420351702702,,12.18688033426112
2025-04-14,33.63947182085,,,Молоко питне,milk,64.33999999999999,8.656977318722442,713.941275,12.22808975006874
2025-04-15,33.36647299322857,,,Молоко питне,milk,40.0,8.663141950449495,714.341537,12.23942931610262
2025-04-16,33.82803554014286,,,Молоко питне,milk,45.620000000000005,8.668436361219579,711.509184,12.24920337677223
2025-04-17,33.799869431750004,,,Молоко питне,milk,41.0255,8.672832054088392,715.9080240000001,12.25734667332058
2025-04-18,33.819231279460716,,,Молоко питне,milk,,8.676300532111629,,12.2637939469907
2025-04-19,,,,Молоко питне,milk,,8.678813298344984,,12.26847993902562
2025-04-20,,,,Молоко питне,milk,,8.680341855844153,,12.27133939066835
2025-04-21,34.252900715428574,,,Молоко питне,milk,52.6875,8.680857707664833,719.039835,12.27230704316192
2025-04-22,34.155476418839285,,,Молоко питне,milk,39.68,8.674061037023424,719.15833,12.26339832626143
2025-04-23,33.96768074233928,,,Молоко питне,milk,54.4625,8.655364971133519,723.2522700000002,12.23870875297104
2025-04-24,34.156141444525,,,Молоко питне,milk,46.2,8.627310429046588,727.9871289999999,12.20129318940739
2025-04-25,34.17553875440714,,,Молоко питне,milk,47.74,8.592438329814112,727.47305,12.15420650168709
2025-04-26,,,,Молоко питне,milk,,8.553289592487566,,12.10050355592677
2025-04-27,,,,Молоко питне,milk,,8.512405136118428,,12.04323921824307
2025-04-28,34.2763058864125,,,Молоко питне,milk,43.542,8.47232587975817,728.5601849999999,11.98546835475261
2025-04-29,34.09757186609465,,,Молоко питне,milk,44.260000000000005,8.422182711198818,728.4345450000001,11.90728042065651
2025-04-30,33.85395685779643,,,Молоко питне,milk,49.755,8.355343954947807,763.5435390000001,11.79736153246351
2025-05-01,33.75738431295,,,Молоко питне,milk,42.22,8.28070668512972,763.0590399999999,11.67166154825172
2025-05-02,33.77696574815179,,,Молоко питне,milk,43.980000000000004,8.20716797586915,769.0823049999999,11.54613032609921
2025-05-03,,,,Молоко питне,milk,,8.143624901290679,,11.43671772408408
2025-05-04,,,,Молоко питне,milk,,8.0989745355189,,11.3593736002844
2025-05-05,33.90506413334107,,,Молоко питне,milk,79.0325,8.082113952678398,777.457624,11.33004781277827
2025-05-06,34.01026019600714,,,Молоко питне,milk,80.33333333333333,8.122690965632044,780.4835360000001,11.38820936841202
2025-05-07,33.82717960803571,,,Молоко питне,milk,46.89,8.227336946407238,776.8554559999999,11.53820495925694
2025-05-08,33.679946716225,,,Молоко питне,milk,67.69428571428571,8.37042430787536,769.104128,11.74330097122856
2025-05-09,33.725031156,,,Молоко питне,milk,45.63666666666666,8.526325462907792,764.638146,11.96676379024243
2025-05-10,,,,Молоко питне,milk,,8.669412824375915,,12.17185980221405
2025-05-11,,,,Молоко питне,milk,,8.774058805151109,,12.32185539305897
2025-05-12,33.16983900843214,,,Молоко питне,milk,59.61,8.814635818104755,766.5421499999999,12.38001694869272
2025-05-13,33.4771685923,,,Молоко питне,milk,61.81,8.799953139869954,767.635176,12.35988784882499
2025-05-14,33.38536556157321,,,Молоко питне,milk,37.8,8.761323419287708,766.927392,12.30684376534994
2025-05-15,33.399005835,,,Молоко питне,milk,56.195,8.70687412754125,772.59936,12.23189952245979
2025-05-16,33.382509329875,,,Молоко питне,milk,50.45,8.644732735813813,770.529322,12.14606994434675
2025-05-17,,,,Молоко питне,milk,,8.583026715288627,,12.06036985520305
2025-05-18,,,,Молоко питне,milk,,8.529883537148931,,11.9858140792209
2025-05-19,33.647901415875,,,Молоко питне,milk,55.275,8.493430672577956,771.8683800000001,11.93341744059252
2025-05-20,33.789791398875,,,Молоко питне,milk,49.39000000000001,8.471992157181784,770.4032800000001,11.90150422852366
2025-05-21,33.91447485667501,,,Молоко питне,milk,45.2,8.456580338403535,769.5486050000001,11.87827644601637
2025-05-22,33.8060868898,,,Молоко питне,milk,46.775,8.444355155182004,769.8808799999999,11.85956548795731
2025-05-23,34.04610987723214,,,Молоко питне,milk,91.5,8.432476546455982,771.0681419999999,11.84120274923314
2025-05-24,,,,Молоко питне,milk,,8.41810445116426,,11.81901962473051
2025-05-25,,,,Молоко питне,milk,,8.398398808245632,,11.78884750933607
2025-05-26,34.13495825885357,,,Молоко питне,milk,51.0,8.37051955663889,,11.74651779793649
2025-05-27,33.92111671207143,,,Молоко питне,milk,50.15,8.244699497539768,773.630727,11.56679372488986
2025-05-28,33.698608568357145,,,Молоко питне,milk,40.62,7.973173533064871,775.1698800000001,11.18342097643238
2025-05-29,33.8947882236,,,Молоко питне,milk,58.92666666666667,7.616104753534293,773.9954829999999,10.68070462526779
2025-05-30,33.88062117401429,,,Молоко питне,milk,38.46,7.233656249268126,773.26067,10.14294974409989
2025-05-31,,,,Молоко питне,milk,,6.885991110586462,,9.654461405632428
2025-06-01,,,,Молоко питне,milk,,6.633272427809395,,9.299544682569188
2025-06-02,34.30900720073214,,,Молоко питне,milk,66.46525,6.53566329125702,772.800721,9.162504647613938
2025-06-03,34.00686072075357,,,Молоко питне,milk,60.47,6.553660246233429,774.10224,9.1891009500589
2025-06-04,34.15730239845,,,Молоко питне,milk,54.395,6.600073445909432,779.056335,9.25769141425907
2025-06-05,34.156302656,,,Молоко питне,milk,91.0,6.663536392405192,777.389546,9.351478375512361
2025-06-06,34.0138434179,,,Молоко питне,milk,86.25,6.73268258784087,778.423809,9.453664169116694
2025-06-07,,,,Молоко питне,milk,,6.796145534336629,,9.547451130369984
2025-06-08,,,,Молоко питне,milk,,6.842558734012632,,9.616041594570152
2025-06-09,34.19779200240714,,,Молоко питне,milk,,6.860555688989042,779.5958939999999,9.642637897015115
2025-06-10,34.22100299651785,,,Молоко питне,milk,40.64666666666667,6.845842474940506,780.462639,9.620690316814164
2025-06-11,34.40590923887857,,,Молоко питне,milk,66.69333333333333,6.807897870289018,781.26408,9.564088662611711
2025-06-12,34.574504297,,,Молоко питне,milk,149.0,6.75601443127576,778.759492,9.486694564008358
2025-06-13,34.565261529814286,,,Молоко питне,milk,75.08666666666667,6.699484714141912,777.9,9.402369650604705
2025-06-14,,,,Молоко питне,milk,,6.647601275128654,,9.324975552001353
2025-06-15,,,,Молоко питне,milk,,6.609656670477166,,9.2683738977989
2025-06-16,34.67784376957143,,,Молоко питне,milk,37.153333333333336,6.594943456428631,775.8803519999999,9.24642631759795
2025-06-17,34.404595807707146,,,Молоко питне,milk,58.88666666666666,6.612291503612748,776.2069140000001,9.27199665017189
2025-06-18,34.521084079221424,,,Молоко питне,milk,39.200500000000005,6.657031204245472,774.8658300000001,9.337941192073101
2025-06-19,34.66666297615,,,Молоко питне,milk,150.0,6.71820589694736,,9.42811025957068
2025-06-20,34.807875492950004,,,Молоко питне,milk,44.8825,6.784858920338969,778.266418,9.52635416893371
2025-06-21,,,,Молоко питне,milk,,6.846033613040857,,9.616523236431286
2025-06-22,,,,Молоко питне,milk,,6.890773313673582,,9.6824677783325
2025-06-23,34.90600235495,,,Молоко питне,milk,38.9005,6.908121360857699,781.0314450000001,9.70803811090644
2025-06-24,34.860751738762495,,,Молоко питне,milk,,6.897361424970201,781.716634,9.692104418204522
2025-06-25,34.8782553965375,,,Молоко питне,milk,41.660000000000004,6.86961211662876,780.2641080000001,9.65101226334168
2025-06-26,34.9212882413625,,,Молоко питне,milk,68.5,6.831669184814952,781.1625,9.594825031182287
2025-06-27,35.110844258535714,,,Молоко питне,milk,50.04,6.790328378510356,780.554204,9.533606106590709
2025-06-28,,,,Молоко питне,milk,,6.752385446696548,,9.477418874431311
2025-06-29,,,,Молоко питне,milk,46.0,6.724636138355107,,9.436326719568472
2025-06-30,35.32426132488393,,,Молоко питне,milk,51.5875,6.71387620246761,780.766875,9.420393026866554
2025-07-01,35.4203169517,,,Молоко питне,milk,40.818333333333335,6.811297870161668,783.3525,9.560852123470857
2025-07-02,35.33246604026785,,,Молоко питне,milk,60.96666666666667,7.062543223688451,724.306812,9.923088741029321
2025-07-03,35.212974292475,,,Молоко питне,milk,39.35333333333333,7.406082788714868,726.2674920000001,10.41839187116028
2025-07-04,35.30001212914285,,,Молоко питне,milk,60.0,7.78038709090783,,10.95805050548208
2025-07-05,,,,Молоко питне,milk,,8.123926655934246,,11.45335363561304
2025-07-06,,,,Молоко питне,milk,39.6,8.375172009461028,,11.81559025317151
2025-07-07,35.34935289138929,,,Молоко питне,milk,47.03666666666667,8.472593677155087,721.99993,11.95604934977581
2025-07-08,35.4101072545,,,Молоко питне,milk,51.96,8.468360224011592,720.170925,11.94987146535638
2025-07-09,35.4203169517,,,Молоко питне,milk,42.224999999999994,8.457442371167843,724.7761840000001,11.93393902659047
2025-07-10,35.4203169517,,,Молоко питне,milk,67.905,8.44251387850394,726.04081,11.91215385521667
2025-07-11,35.40126515037857,,,Молоко питне,milk,44.989999999999995,8.426248505899988,726.4689840000001,11.88841777297358
2025-07-12,,,,Молоко питне,milk,,8.411320013236086,,11.86663260159978
2025-07-13,,,,Молоко питне,milk,,8.400402160392336,,11.85070016283387
2025-07-14,35.342350361607146,,,Молоко питне,milk,,8.39616870724884,725.791554,11.84452227841444
2025-07-15,35.149056515742856,,,Молоко питне,milk,36.44,8.40522878182384,725.8459250000001,11.85784831248723
2025-07-16,35.32283504954286,,,Молоко питне,milk,36.20033333333333,8.42859423730673,727.68714,11.89221545299077
2025-07-17,35.077457105275,,,Молоко питне,milk,81.5,8.460542921334358,729.216976,11.93920725735273
2025-07-18,35.15846402992857,,,Молоко питне,milk,53.129999999999995,8.495352681543563,730.5791499999999,11.99040728300085
2025-07-19,,,,Молоко питне,milk,,8.527301365571189,,12.03739908736281
2025-07-20,,,,Молоко питне,milk,,8.550666821054081,,12.07176622786634
2025-07-21,35.296915970267854,,,Молоко питне,milk,,8.55972689562908,727.309388,12.08509226193914
2025-07-22,35.4203169517,,,Молоко питне,milk,63.879999999999995,8.527196670155085,727.65756,12.03685795613942
2025-07-23,35.4203169517,,,Молоко питне,milk,67.88,8.443302930774786,726.298567,11.91246422012964
2025-07-24,35.39317749365,,,Молоко питне,milk,32.0,8.328591083050705,723.7891829999999,11.7423748259938
2025-07-25,35.342168322032144,,,Молоко питне,milk,44.2,8.203606532545361,723.939954,11.55705354581595
2025-07-26,,,,Молоко питне,milk,,8.08889468482128,,11.38696415168011
2025-07-27,,,,Молоко питне,milk,,8.005000945440981,,11.26257041567033
2025-07-28,34.789455490933925,,,Молоко питне,milk,76.1422,7.972470719966988,723.6711680000001,11.21433610987061
2025-07-29,34.663874707967864,,,Молоко питне,milk,76.4,7.997805937322941,722.716813,11.23842012560777
2025-07-30,34.130919310517854,,,Молоко питне,milk,41.94,8.064961443135301,713.331402,11.30283463645105
2025-07-31,34.13149262340001,,,Молоко питне,milk,42.93666666666667,8.16066201802082,715.4550059999999,11.39582333784811
2025-08-01,34.761878675225,,,Молоко питне,milk,40.2,8.271632442596255,717.46704,11.50562992524666
2025-08-02,,,,Молоко питне,milk,,8.38459749747836,,11.62049809409436
2025-08-03,,,,Молоко питне,milk,,8.486281963283886,,11.7286715398389
2025-08-04,34.7810625174,,,Молоко питне,milk,48.0,8.563410620629586,723.7770519999999,11.81839395792797
2025-08-05,34.76255577764286,,,Молоко питне,milk,39.9075,8.6260497430917,726.7298390000001,11.90134412880188
2025-08-06,34.952893695010715,,,Молоко питне,milk,44.076666666666675,8.690366461039554,722.80923,11.9920523054126
2025-08-07,34.9532970049375,,,Молоко питне,milk,43.92,8.752236840279535,722.36696,12.08303939197528
2025-08-08,34.99401057063214,,,Молоко питне,milk,37.379999999999995,8.807536946618033,720.0976680000001,12.16682629270507
2025-08-09,,,,Молоко питне,milk,,8.852142845861431,,12.23593391181711
2025-08-10,,,,Молоко питне,milk,,8.88193060381612,,12.28288315352656
2025-08-11,35.25199122544464,,,Молоко питне,milk,70.05,8.892776286288486,720.591195,12.30019492204857
2025-08-12,35.4203169517,,,Молоко питне,milk,42.47125,8.87362203085126,722.45607,12.27294323356675
2025-08-13,35.4203169517,,,Молоко питне,milk,46.715,8.824224214197363,721.6548560000001,12.2026057618309
2025-08-14,35.4203169517,,,Молоко питне,milk,38.52166666666667,8.75668026081346,721.5289619999999,12.1063088974054
2025-08-15,35.4203169517,,,Молоко питне,milk,93.36,8.683087595186226,720.8155,12.00117903085466
2025-08-16,,,,Молоко питне,milk,,8.615543641802326,,11.90434255274306
2025-08-17,,,,Молоко питне,milk,,8.566145825148428,,11.83292585363501
2025-08-18,35.3234963041,,,Молоко питне,milk,40.725,8.546991569711203,720.1445420000001,11.80405532409489
2025-08-19,35.22259528937143,,,Молоко питне,milk,84.7,8.547255240613625,718.317449,11.80253034775295
2025-08-20,35.074630859428574,,,Молоко питне,milk,60.41142857142857,8.547935233993558,720.002737,11.80157898800917
2025-08-21,34.7931123968,,,Молоко питне,milk,52.37880952380952,8.548865020859994,719.153116,11.80097065508258
2025-08-22,35.14556822709822,,,Молоко питне,milk,50.83363636363636,8.549878072221933,716.789715,11.8004747591922
2025-08-23,,,,Молоко питне,milk,50.0,8.55080785908837,,11.79986071055705
2025-08-24,,,,Молоко питне,milk,41.74,8.551487852468302,,11.79889791939617
2025-08-25,34.66903514977143,,,Молоко питне,milk,44.14333333333334,8.551751523370724,717.9270210000001,11.79735579592856
2025-08-26,34.6195010642375,,,Молоко питне,milk,46.202777777777776,8.466128399739588,720.4677,11.66712142549892
2025-08-27,34.54812138944643,,,Молоко питне,milk,41.605,8.24531087037508,719.6136859999999,11.33432490413974
2025-08-28,34.554714927725,,,Молоко питне,milk,40.251,7.943376697570547,714.0476160000001,10.88010015810177
2025-08-29,34.629322297857144,,,Молоко питне,milk,52.87166666666667,7.61440364361934,712.5636539999999,10.38558111363575
2025-08-30,,,,Молоко питне,milk,,7.312469470814808,,9.931901696992428
2025-08-31,,,,Молоко питне,milk,,7.0916519414503,,9.600195834422555
2025-09-01,34.78316470724643,,,Молоко питне,milk,36.02,7.006028817819163,,9.471597452176878
2025-09-02,34.71055366034286,,,Молоко питне,milk,59.82333333333333,7.010645672137526,713.67045,9.477571335429033
2025-09-03,34.73937914453393,,,Молоко питне,milk,39.596199999999996,7.022552296432253,713.099844,9.492977665921433
2025-09-04,34.73552421475,,,Молоко питне,milk,69.09714285714286,7.038832782712798,735.1786629999999,9.51404346475798
2025-09-05,34.87094349124286,,,Молоко питне,milk,52.989999999999995,7.056571222988613,729.4034160000001,9.536995753042577
2025-09-06,,,,Молоко питне,milk,,7.072851709269158,,9.558061551879124
2025-09-07,,,,Молоко питне,milk,41.22,7.084758333563885,,9.573467882371522
2025-09-08,35.147171616246425,,,Молоко питне,milk,53.129999999999995,7.089375187882248,727.943434,9.57944176562368
2025-09-09,35.17172796467857,,,Молоко питне,milk,68.875,7.0891278453234,731.7696779999999,9.57910195106706
2025-09-10,35.14185475244286,,,Молоко питне,milk,46.96,7.088414861400882,726.244542,9.578121532594158
2025-09-11,35.38425214305,,,Молоко питне,milk,42.751999999999995,7.08727980174573,725.36288,9.576559048000417
2025-09-12,35.254172465314284,,,Молоко питне,milk,47.094,7.08576623198898,726.690393,9.574473035081274
2025-09-13,,,,Молоко питне,milk,46.95,7.083917717761672,,9.571922031632166
2025-09-14,,,,Молоко питне,milk,35.94,7.08177782469484,,9.568964575448534
2025-09-15,35.29726564119643,,,Молоко питне,milk,42.96,7.079390118419523,725.769204,9.565659204325819
2025-09-16,35.4203169517,,,Молоко питне,milk,50.64,7.074839441531187,725.67792,9.559325998901857
2025-09-17,35.392176662625005,,,Молоко питне,milk,40.6,7.066834993380437,726.330528,9.548134005879145
2025-09-18,35.20347954225,,,Молоко питне,milk,44.29571428571428,7.056356874731005,726.663924,9.533415212150114
2025-09-19,35.29561024191429,,,Молоко питне,milk,47.25,7.044385186346633,728.04132,9.516501604607187
2025-09-20,,,,Молоко питне,milk,,7.031900028991056,,9.498725170142796
2025-09-21,,,,Молоко питне,milk,,7.019881503428012,,9.481417895649367
2025-09-22,35.36392128532857,,,Молоко питне,milk,50.02095238095238,7.009309710421239,728.06603,9.465911768019323
2025-09-23,35.4203169517,,,Молоко питне,milk,74.74761904761905,6.998794251453988,731.6178480000001,9.450049873080093
2025-09-24,35.208513243160716,,,Молоко питне,milk,57.18571428571429,6.986996108895198,730.3217,9.431929148037224
2025-09-25,34.9960118089375,,,Молоко питне,milk,53.48,6.974972454837147,726.754275,9.413262356850312
2025-09-26,34.98874354861607,,,Молоко питне,milk,38.67525,6.963780461372108,729.047823,9.395762263478964
2025-09-27,,,,Молоко питне,milk,47.8,6.954477300592361,,9.381141631882777
2025-09-28,,,,Молоко питне,milk,44.4,6.948120144590177,,9.371113226021357
2025-09-29,34.947288853366075,,,Молоко питне,milk,37.81733333333334,6.945766165457831,729.199062,9.367389809854306
2025-09-30,34.84701564540179,,,Молоко питне,milk,56.25599999999999,7.071386493614014,725.950232,9.552086661013123
2025-10-01,34.92055563314286,,,Молоко питне,milk,45.724000000000004,7.395354708332589,721.2192600000001,10.02841011926481
2025-10-02,34.742380571325,,,Молоко питне,milk,51.29,7.8383316549886,716.017455,10.67970954177222
2025-10-03,35.03695129640357,,,Молоко питне,milk,56.9775,8.32097817895709,710.3668440000001,11.3893342856982
2025-10-04,,,,Молоко питне,milk,,8.7639551256131,,12.04063370820561
2025-10-05,,,,Молоко питне,milk,33.9,8.936494086554497,,12.468430938260868
2025-10-06,34.8740329396875,,,Молоко питне,milk,45.77357142857143,8.936494086554497,702.123058,12.468430938260868
2025-10-07,34.730901327075,,,Молоко питне,milk,63.33545454545455,8.936494086554497,708.9964349999999,12.468430938260868
2025-10-08,34.75742888751429,,,Молоко питне,milk,42.917142857142856,8.936494086554497,710.2186020000001,12.468430938260868
2025-10-09,34.609697277150005,,,Молоко питне,milk,45.69611111111111,8.936494086554497,704.668848,12.468430938260868
2025-10-10,34.89485554778929,,,Молоко питне,milk,42.42714285714286,8.936494086554497,702.2849040000001,12.39419238780858
2025-10-11,,,,Молоко питне,milk,40.8,8.935047956730738,,12.29515426666865
2025-10-12,,,,Молоко питне,milk,,8.885425084454015,,12.22272340195438
2025-10-13,34.79402775747143,,,Молоко питне,milk,42.2,8.866183562550797,702.669603,12.19463796461619
2025-10-14,35.000635639710715,,,Молоко питне,milk,40.51875,8.869252517897559,704.0445840000001,12.19902404020846
2025-10-15,35.01443722131429,,,Молоко питне,milk,40.12,8.877167192212895,703.928604,12.21033549831484
2025-10-16,35.180840923025,,,Молоко питне,milk,45.9075,8.887989297909371,708.261472,12.22580218592968
2025-10-17,35.114898885435714,,,Молоко питне,milk,50.47428571428571,8.899780547399564,706.9758840000001,12.24265395004735
2025-10-18,,,,Молоко питне,milk,,8.910602653096044,,12.2581206376622
2025-10-19,,,,Молоко питне,milk,29.82,8.918517327411378,,12.26943209576858
2025-10-20,35.046808547707144,,,Молоко питне,milk,51.36555555555555,8.92158628275814,709.0062919999999,12.27381817136085
2025-10-21,34.942941841767855,,68.34994879238745,Молоко питне,milk,55.526666666666664,8.912392066622443,709.0253700000001,12.26030610671325
2025-10-22,35.05525536135714,,80.62933034500958,Молоко питне,milk,48.7475,8.888680667114597,707.562495,12.22545920314839
2025-10-23,35.11791473757499,,71.6710423838826,Молоко питне,milk,72.77666666666667,8.856258957583456,705.2419500000001,12.17781139623318
2025-10-24,35.19337273628572,,70.56822992411101,Молоко питне,milk,41.653333333333336,8.820933811377886,707.64033,12.12589662153451
2025-10-25,,,67.93705796059798,Молоко питне,milk,,8.788512101846747,,12.0782488146193
2025-10-26,,,79.56026190733657,Молоко питне,milk,,8.7648007023389,,12.04340191105444
2025-10-27,34.98470259742857,,70.48218697161155,Молоко питне,milk,43.72333333333333,8.755606486203202,709.7476099999999,12.02988984640684
2025-10-28,34.79318232910179,,79.5865180108369,Молоко питне,milk,57.52125,8.76389712573305,711.831168,12.04766659962209
