finding_type,link_or_stage,product,product_label,price_variant,n_core_rows,median_coef,directionally_stable,interpretation_flag
margin_power_proxy,producer_farmgate,hard_cheese,Hard cheese,ProducerUA / FarmGateUA,1,-0.0036175456201923625,,proxy_only
margin_power_proxy,retail_farmgate_observed,hard_cheese,Hard cheese,Retail observed / FarmGateUA,1,-0.7968558979102496,,proxy_only
margin_power_proxy,retail_farmgate_baseline,hard_cheese,Hard cheese,Retail baseline / FarmGateUA,1,-0.7833157947639622,,proxy_only
margin_power_proxy,retail_consumer_farmgate_observed,hard_cheese,Hard cheese,Retail+Consumer observed / FarmGateUA,1,-0.7538590332728102,,proxy_only
margin_power_proxy,procurement_producer,hard_cheese,Hard cheese,ProZorro / ProducerUA,1,-0.47054463139007796,,proxy_only
margin_power_proxy,retail_procurement_observed,hard_cheese,Hard cheese,Retail observed / ProZorro,1,-0.4127566602277766,,proxy_only
margin_power_proxy,retail_procurement_baseline,hard_cheese,Hard cheese,Retail baseline / ProZorro,1,-0.395149046398134,,proxy_only
margin_power_proxy,retail_consumer_procurement_observed,hard_cheese,Hard cheese,Retail+Consumer observed / ProZorro,1,-0.3402623453991377,,proxy_only
margin_power_proxy,retail_consumer_procurement_baseline,hard_cheese,Hard cheese,Retail+Consumer baseline / ProZorro,1,-0.3293747707578997,,proxy_only
margin_power_proxy,silpo_procurement_observed,hard_cheese,Hard cheese,Silpo observed / ProZorro,1,-0.38182197803177453,,proxy_only
margin_power_proxy,silpo_procurement_baseline,hard_cheese,Hard cheese,Silpo baseline / ProZorro,1,-0.3487157090484478,,proxy_only
margin_power_proxy,novus_procurement_observed,hard_cheese,Hard cheese,Novus observed / ProZorro,1,-0.38284478575986924,,proxy_only
margin_power_proxy,retail_optimal_procurement_observed,hard_cheese,Hard cheese,Retail optimal observed / ProZorro,1,-0.3402623453991377,,proxy_only
margin_power_proxy,retail_optimal_procurement_baseline,hard_cheese,Hard cheese,Retail optimal baseline / ProZorro,1,-0.3293747707578997,,proxy_only
margin_power_proxy,producer_farmgate,hard_cheese,Hard cheese,ProducerUA / FarmGateUA,1,-0.004452758446974152,,proxy_only
margin_power_proxy,retail_farmgate_observed,hard_cheese,Hard cheese,Retail observed / FarmGateUA,1,-0.6342123670871894,,proxy_only
margin_power_proxy,retail_farmgate_baseline,hard_cheese,Hard cheese,Retail baseline / FarmGateUA,1,-0.6074709640234253,,proxy_only
margin_power_proxy,retail_consumer_farmgate_observed,hard_cheese,Hard cheese,Retail+Consumer observed / FarmGateUA,1,-0.5837512080721605,,proxy_only
margin_power_proxy,producer_farmgate,hard_cheese,Hard cheese,ProducerUA / FarmGateUA,1,-0.004339204570135973,,proxy_only
margin_power_proxy,retail_farmgate_observed,hard_cheese,Hard cheese,Retail observed / FarmGateUA,1,-0.6443960251311935,,proxy_only
margin_power_proxy,retail_farmgate_baseline,hard_cheese,Hard cheese,Retail baseline / FarmGateUA,1,-0.6223919613970137,,proxy_only
margin_power_proxy,retail_consumer_farmgate_observed,hard_cheese,Hard cheese,Retail+Consumer observed / FarmGateUA,1,-0.5858974158017634,,proxy_only
margin_power_proxy,procurement_producer,hard_cheese,Hard cheese,ProZorro / ProducerUA,1,-0.47342553785532665,,proxy_only
margin_power_proxy,retail_procurement_observed,hard_cheese,Hard cheese,Retail observed / ProZorro,1,-0.4127566602277766,,proxy_only
margin_power_proxy,retail_procurement_baseline,hard_cheese,Hard cheese,Retail baseline / ProZorro,1,-0.395149046398134,,proxy_only
margin_power_proxy,retail_consumer_procurement_observed,hard_cheese,Hard cheese,Retail+Consumer observed / ProZorro,1,-0.3402623453991377,,proxy_only
margin_power_proxy,retail_consumer_procurement_baseline,hard_cheese,Hard cheese,Retail+Consumer baseline / ProZorro,1,-0.3293747707578997,,proxy_only
margin_power_proxy,silpo_procurement_observed,hard_cheese,Hard cheese,Silpo observed / ProZorro,1,-0.38182197803177453,,proxy_only
margin_power_proxy,silpo_procurement_baseline,hard_cheese,Hard cheese,Silpo baseline / ProZorro,1,-0.3487157090484478,,proxy_only
margin_power_proxy,novus_procurement_observed,hard_cheese,Hard cheese,Novus observed / ProZorro,1,-0.38284478575986924,,proxy_only
margin_power_proxy,retail_optimal_procurement_observed,hard_cheese,Hard cheese,Retail optimal observed / ProZorro,1,-0.3402623453991377,,proxy_only
margin_power_proxy,retail_optimal_procurement_baseline,hard_cheese,Hard cheese,Retail optimal baseline / ProZorro,1,-0.3293747707578997,,proxy_only
margin_power_proxy,producer_farmgate,milk,Milk / fermented milk,ProducerUA / FarmGateUA,1,-0.005125961204032618,,proxy_only
margin_power_proxy,retail_farmgate_observed,milk,Milk / fermented milk,Retail observed / FarmGateUA,1,-0.8069067170109412,,proxy_only
margin_power_proxy,retail_farmgate_baseline,milk,Milk / fermented milk,Retail baseline / FarmGateUA,1,-0.8626880828158243,,proxy_only
margin_power_proxy,producer_farmgate,milk,Milk / fermented milk,ProducerUA / FarmGateUA,1,-0.004868881900992885,,proxy_only
margin_power_proxy,retail_farmgate_observed,milk,Milk / fermented milk,Retail observed / FarmGateUA,1,-0.8171056076070713,,proxy_only
margin_power_proxy,retail_farmgate_baseline,milk,Milk / fermented milk,Retail baseline / FarmGateUA,1,-0.8715760398031442,,proxy_only
margin_power_proxy,retail_consumer_farmgate_observed,milk,Milk / fermented milk,Retail+Consumer observed / FarmGateUA,1,-0.8139771961248934,,proxy_only
margin_power_proxy,retail_procurement_observed,milk,Milk / fermented milk,Retail observed / ProZorro,1,-0.6619009940031924,,proxy_only
margin_power_proxy,retail_procurement_baseline,milk,Milk / fermented milk,Retail baseline / ProZorro,1,-0.7223351143636247,,proxy_only
margin_power_proxy,retail_consumer_procurement_observed,milk,Milk / fermented milk,Retail+Consumer observed / ProZorro,1,-0.6124796548448153,,proxy_only
margin_power_proxy,retail_consumer_procurement_baseline,milk,Milk / fermented milk,Retail+Consumer baseline / ProZorro,1,-0.6704395681285304,,proxy_only
margin_power_proxy,retail_matched_procurement_observed,milk,Milk / fermented milk,Retail matched observed / ProZorro,1,-0.6410639977425192,,proxy_only
margin_power_proxy,retail_matched_procurement_baseline,milk,Milk / fermented milk,Retail matched baseline / ProZorro,1,-0.7144270720414307,,proxy_only
margin_power_proxy,silpo_procurement_observed,milk,Milk / fermented milk,Silpo observed / ProZorro,1,-0.050629228985378194,,proxy_only
margin_power_proxy,silpo_procurement_baseline,milk,Milk / fermented milk,Silpo baseline / ProZorro,1,-0.061227326241295774,,proxy_only
margin_power_proxy,novus_procurement_observed,milk,Milk / fermented milk,Novus observed / ProZorro,1,-0.5776980860395401,,proxy_only
margin_power_proxy,retail_optimal_procurement_observed,milk,Milk / fermented milk,Retail optimal observed / ProZorro,1,-0.6619009940031924,,proxy_only
margin_power_proxy,retail_optimal_procurement_baseline,milk,Milk / fermented milk,Retail optimal baseline / ProZorro,1,-0.7223351143636247,,proxy_only
margin_power_proxy,producer_farmgate,milk,Milk / fermented milk,ProducerUA / FarmGateUA,1,-0.0056189562589396965,,proxy_only
margin_power_proxy,producer_farmgate,milk,Milk / fermented milk,ProducerUA / FarmGateUA,1,-0.005570590829291361,,proxy_only
margin_power_proxy,retail_farmgate_observed,milk,Milk / fermented milk,Retail observed / FarmGateUA,1,-0.8137028798632204,,proxy_only
margin_power_proxy,retail_farmgate_baseline,milk,Milk / fermented milk,Retail baseline / FarmGateUA,1,-0.8739702032028123,,proxy_only
margin_power_proxy,retail_consumer_farmgate_observed,milk,Milk / fermented milk,Retail+Consumer observed / FarmGateUA,1,-0.8120765089225281,,proxy_only
margin_power_proxy,retail_procurement_observed,milk,Milk / fermented milk,Retail observed / ProZorro,1,-0.6619009940031924,,proxy_only
margin_power_proxy,retail_procurement_baseline,milk,Milk / fermented milk,Retail baseline / ProZorro,1,-0.7223351143636247,,proxy_only
margin_power_proxy,retail_consumer_procurement_observed,milk,Milk / fermented milk,Retail+Consumer observed / ProZorro,1,-0.6124796548448153,,proxy_only
margin_power_proxy,retail_consumer_procurement_baseline,milk,Milk / fermented milk,Retail+Consumer baseline / ProZorro,1,-0.6704395681285304,,proxy_only
margin_power_proxy,retail_matched_procurement_observed,milk,Milk / fermented milk,Retail matched observed / ProZorro,1,-0.6410639977425192,,proxy_only
margin_power_proxy,retail_matched_procurement_baseline,milk,Milk / fermented milk,Retail matched baseline / ProZorro,1,-0.7144270720414307,,proxy_only
margin_power_proxy,silpo_procurement_observed,milk,Milk / fermented milk,Silpo observed / ProZorro,1,-0.050629228985378194,,proxy_only
margin_power_proxy,silpo_procurement_baseline,milk,Milk / fermented milk,Silpo baseline / ProZorro,1,-0.061227326241295774,,proxy_only
margin_power_proxy,novus_procurement_observed,milk,Milk / fermented milk,Novus observed / ProZorro,1,-0.5776980860395401,,proxy_only
margin_power_proxy,retail_optimal_procurement_observed,milk,Milk / fermented milk,Retail optimal observed / ProZorro,1,-0.6619009940031924,,proxy_only
margin_power_proxy,retail_optimal_procurement_baseline,milk,Milk / fermented milk,Retail optimal baseline / ProZorro,1,-0.7223351143636247,,proxy_only
margin_power_proxy,producer_farmgate,milk_powder,Milk powder,ProducerUA / FarmGateUA,1,-0.0006653592135261619,,proxy_only
margin_power_proxy,producer_farmgate,milk_powder,Milk powder,ProducerUA / FarmGateUA,1,-0.00043215523655503363,,proxy_only
margin_power_proxy,retail_farmgate_observed,milk_powder,Milk powder,Retail observed / FarmGateUA,1,-0.8363464543546428,,proxy_only
margin_power_proxy,retail_farmgate_baseline,milk_powder,Milk powder,Retail baseline / FarmGateUA,1,-0.8372151409608177,,proxy_only
margin_power_proxy,retail_consumer_farmgate_observed,milk_powder,Milk powder,Retail+Consumer observed / FarmGateUA,1,-0.8363464543546428,,proxy_only
margin_power_proxy,procurement_producer,milk_powder,Milk powder,ProZorro / ProducerUA,1,-0.0335359688725862,,proxy_only
margin_power_proxy,producer_farmgate,milk_powder,Milk powder,ProducerUA / FarmGateUA,1,-0.0007988282998990839,,proxy_only
margin_power_proxy,producer_farmgate,milk_powder,Milk powder,ProducerUA / FarmGateUA,1,-0.0007286294841756949,,proxy_only
margin_power_proxy,procurement_producer,milk_powder,Milk powder,ProZorro / ProducerUA,1,-0.033448117417809974,,proxy_only
margin_power_proxy,producer_farmgate,sour_cream,Sour cream,ProducerUA / FarmGateUA,1,-0.004929960922926362,,proxy_only
margin_power_proxy,retail_farmgate_observed,sour_cream,Sour cream,Retail observed / FarmGateUA,1,-0.22012210713575775,,proxy_only
margin_power_proxy,producer_farmgate,sour_cream,Sour cream,ProducerUA / FarmGateUA,1,-0.004820032913802355,,proxy_only
margin_power_proxy,retail_farmgate_observed,sour_cream,Sour cream,Retail observed / FarmGateUA,1,-0.22888282016051203,,proxy_only
margin_power_proxy,retail_procurement_observed,sour_cream,Sour cream,Retail observed / ProZorro,1,-0.08958598900088881,,proxy_only
margin_power_proxy,retail_procurement_baseline,sour_cream,Sour cream,Retail baseline / ProZorro,1,-0.08626777789498455,,proxy_only
margin_power_proxy,retail_consumer_procurement_observed,sour_cream,Sour cream,Retail+Consumer observed / ProZorro,1,-0.044671677372176255,,proxy_only
margin_power_proxy,retail_consumer_procurement_baseline,sour_cream,Sour cream,Retail+Consumer baseline / ProZorro,1,-0.04376793255718135,,proxy_only
margin_power_proxy,retail_matched_procurement_observed,sour_cream,Sour cream,Retail matched observed / ProZorro,1,-0.21113175647268506,,proxy_only
margin_power_proxy,retail_matched_procurement_baseline,sour_cream,Sour cream,Retail matched baseline / ProZorro,1,-0.24044236645192565,,proxy_only
margin_power_proxy,silpo_procurement_observed,sour_cream,Sour cream,Silpo observed / ProZorro,1,-0.06245861141521472,,proxy_only
margin_power_proxy,silpo_procurement_baseline,sour_cream,Sour cream,Silpo baseline / ProZorro,1,-0.08597114075872181,,proxy_only
margin_power_proxy,retail_optimal_procurement_observed,sour_cream,Sour cream,Retail optimal observed / ProZorro,1,-0.08958598900088881,,proxy_only
margin_power_proxy,retail_optimal_procurement_baseline,sour_cream,Sour cream,Retail optimal baseline / ProZorro,1,-0.08626777789498455,,proxy_only
margin_power_proxy,producer_farmgate,sour_cream,Sour cream,ProducerUA / FarmGateUA,1,-0.005495381855678828,,proxy_only
margin_power_proxy,producer_farmgate,sour_cream,Sour cream,ProducerUA / FarmGateUA,1,-0.005612426892307309,,proxy_only
margin_power_proxy,retail_procurement_observed,sour_cream,Sour cream,Retail observed / ProZorro,1,-0.08958598900088881,,proxy_only
margin_power_proxy,retail_procurement_baseline,sour_cream,Sour cream,Retail baseline / ProZorro,1,-0.08626777789498455,,proxy_only
margin_power_proxy,retail_consumer_procurement_observed,sour_cream,Sour cream,Retail+Consumer observed / ProZorro,1,-0.044671677372176255,,proxy_only
margin_power_proxy,retail_consumer_procurement_baseline,sour_cream,Sour cream,Retail+Consumer baseline / ProZorro,1,-0.04376793255718135,,proxy_only
margin_power_proxy,retail_matched_procurement_observed,sour_cream,Sour cream,Retail matched observed / ProZorro,1,-0.21113175647268506,,proxy_only
margin_power_proxy,retail_matched_procurement_baseline,sour_cream,Sour cream,Retail matched baseline / ProZorro,1,-0.24044236645192565,,proxy_only
margin_power_proxy,silpo_procurement_observed,sour_cream,Sour cream,Silpo observed / ProZorro,1,-0.06245861141521472,,proxy_only
margin_power_proxy,silpo_procurement_baseline,sour_cream,Sour cream,Silpo baseline / ProZorro,1,-0.08597114075872181,,proxy_only
margin_power_proxy,retail_optimal_procurement_observed,sour_cream,Sour cream,Retail optimal observed / ProZorro,1,-0.08958598900088881,,proxy_only
margin_power_proxy,retail_optimal_procurement_baseline,sour_cream,Sour cream,Retail optimal baseline / ProZorro,1,-0.08626777789498455,,proxy_only
margin_power_proxy,retail_farmgate_observed,yogurt_dessert,Yogurt / dessert,Retail observed / FarmGateUA,1,-0.4733715204185247,,proxy_only
margin_power_proxy,retail_farmgate_baseline,yogurt_dessert,Yogurt / dessert,Retail baseline / FarmGateUA,1,-0.5381251624736638,,proxy_only
margin_power_proxy,retail_consumer_farmgate_observed,yogurt_dessert,Yogurt / dessert,Retail+Consumer observed / FarmGateUA,1,-0.4733715204185247,,proxy_only
margin_power_proxy,retail_farmgate_observed,yogurt_dessert,Yogurt / dessert,Retail observed / FarmGateUA,1,-0.42584910662039327,,proxy_only
margin_power_proxy,retail_farmgate_baseline,yogurt_dessert,Yogurt / dessert,Retail baseline / FarmGateUA,1,-0.4893018881319754,,proxy_only
margin_power_proxy,retail_consumer_farmgate_observed,yogurt_dessert,Yogurt / dessert,Retail+Consumer observed / FarmGateUA,1,-0.42584910662039327,,proxy_only
margin_power_proxy,retail_farmgate_observed,yogurt_dessert,Yogurt / dessert,Retail observed / FarmGateUA,1,-0.5166798743424558,,proxy_only
margin_power_proxy,retail_farmgate_baseline,yogurt_dessert,Yogurt / dessert,Retail baseline / FarmGateUA,1,-0.5413344547201933,,proxy_only
margin_power_proxy,retail_consumer_farmgate_observed,yogurt_dessert,Yogurt / dessert,Retail+Consumer observed / FarmGateUA,1,-0.5166798743424558,,proxy_only
margin_power_proxy,retail_farmgate_observed,yogurt_dessert,Yogurt / dessert,Retail observed / FarmGateUA,1,-0.4218568011718876,,proxy_only
margin_power_proxy,retail_farmgate_baseline,yogurt_dessert,Yogurt / dessert,Retail baseline / FarmGateUA,1,-0.47942719285067825,,proxy_only
margin_power_proxy,retail_consumer_farmgate_observed,yogurt_dessert,Yogurt / dessert,Retail+Consumer observed / FarmGateUA,1,-0.4218568011718876,,proxy_only
discount_strategy,Silpo/retail discount incidence,butter,Butter,discount_share,1,-0.05603215970894683,,retail_price_management_signal
discount_strategy,Silpo/retail discount incidence,milk,Milk / fermented milk,discount_share,1,-0.004779076202410096,,retail_price_management_signal
