date,product,product_label,retail_optimal_observed,retail_optimal_baseline,retail_optimal_observed_model,retail_optimal_baseline_model,retail_optimal_discount_share,retail_optimal_n_item_keys
2024-09-04,condensed_milk,Condensed milk,,,,,,
2024-09-05,condensed_milk,Condensed milk,,,,,,
2024-09-06,condensed_milk,Condensed milk,,,,,,
2024-09-07,condensed_milk,Condensed milk,,,,,,
2024-09-08,condensed_milk,Condensed milk,,,,,,
2024-09-09,condensed_milk,Condensed milk,,,,,,
2024-09-10,condensed_milk,Condensed milk,,,,,,
2024-09-11,condensed_milk,Condensed milk,,,,,,
2024-09-12,condensed_milk,Condensed milk,,,,,,
2024-09-13,condensed_milk,Condensed milk,,,,,,
2024-09-14,condensed_milk,Condensed milk,,,,,,
2024-09-15,condensed_milk,Condensed milk,,,,,,
2024-09-16,condensed_milk,Condensed milk,,,,,,
2024-09-17,condensed_milk,Condensed milk,,,,,,
2024-09-18,condensed_milk,Condensed milk,,,,,,
2024-09-19,condensed_milk,Condensed milk,,,,,,
2024-09-20,condensed_milk,Condensed milk,,,,,,
2024-09-21,condensed_milk,Condensed milk,,,,,,
2024-09-22,condensed_milk,Condensed milk,,,,,,
2024-09-23,condensed_milk,Condensed milk,,,,,,
2024-09-24,condensed_milk,Condensed milk,,,,,,
2024-09-25,condensed_milk,Condensed milk,,,,,,
2024-09-26,condensed_milk,Condensed milk,,,,,,
2024-09-27,condensed_milk,Condensed milk,,,,,,
2024-09-28,condensed_milk,Condensed milk,,,,,,
2024-09-29,condensed_milk,Condensed milk,,,,,,
2024-09-30,condensed_milk,Condensed milk,,,,,,
2024-10-01,condensed_milk,Condensed milk,,,,,,
2024-10-02,condensed_milk,Condensed milk,,,,,,
2024-10-03,condensed_milk,Condensed milk,,,,,,
2024-10-04,condensed_milk,Condensed milk,,,,,,
2024-10-05,condensed_milk,Condensed milk,,,,,,
2024-10-06,condensed_milk,Condensed milk,,,,,,
2024-10-07,condensed_milk,Condensed milk,,,,,,
2024-10-08,condensed_milk,Condensed milk,,,,,,
2024-10-09,condensed_milk,Condensed milk,,,,,,
2024-10-10,condensed_milk,Condensed milk,,,,,,
2024-10-11,condensed_milk,Condensed milk,,,,,,
2024-10-12,condensed_milk,Condensed milk,,,,,,
2024-10-13,condensed_milk,Condensed milk,,,,,,
2024-10-14,condensed_milk,Condensed milk,,,,,,
2024-10-15,condensed_milk,Condensed milk,,,,,,
2024-10-16,condensed_milk,Condensed milk,,,,,,
2024-10-17,condensed_milk,Condensed milk,,,,,,
2024-10-18,condensed_milk,Condensed milk,,,,,,
2024-10-19,condensed_milk,Condensed milk,,,,,,
2024-10-20,condensed_milk,Condensed milk,,,,,,
2024-10-21,condensed_milk,Condensed milk,,,,,,
2024-10-22,condensed_milk,Condensed milk,,,,,,
2024-10-23,condensed_milk,Condensed milk,,,,,,
2024-10-24,condensed_milk,Condensed milk,,,,,,
2024-10-25,condensed_milk,Condensed milk,,,,,,
2024-10-26,condensed_milk,Condensed milk,,,,,,
2024-10-27,condensed_milk,Condensed milk,,,,,,
2024-10-28,condensed_milk,Condensed milk,,,,,,
2024-10-29,condensed_milk,Condensed milk,,,,,,
2024-10-30,condensed_milk,Condensed milk,,,,,,
2024-10-31,condensed_milk,Condensed milk,,,,,,
2024-11-01,condensed_milk,Condensed milk,,,,,,
2024-11-02,condensed_milk,Condensed milk,,,,,,
2024-11-03,condensed_milk,Condensed milk,,,,,,
2024-11-04,condensed_milk,Condensed milk,,,,,,
2024-11-05,condensed_milk,Condensed milk,,,,,,
2024-11-06,condensed_milk,Condensed milk,,,,,,
2024-11-07,condensed_milk,Condensed milk,,,,,,
2024-11-08,condensed_milk,Condensed milk,,,,,,
2024-11-09,condensed_milk,Condensed milk,,,,,,
2024-11-10,condensed_milk,Condensed milk,,,,,,
2024-11-11,condensed_milk,Condensed milk,,,,,,
2024-11-12,condensed_milk,Condensed milk,,,,,,
2024-11-13,condensed_milk,Condensed milk,,,,,,
2024-11-14,condensed_milk,Condensed milk,,,,,,
2024-11-15,condensed_milk,Condensed milk,,,,,,
2024-11-16,condensed_milk,Condensed milk,,,,,,
2024-11-17,condensed_milk,Condensed milk,,,,,,
2024-11-18,condensed_milk,Condensed milk,,,,,,
2024-11-19,condensed_milk,Condensed milk,,,,,,
2024-11-20,condensed_milk,Condensed milk,,,,,,
2024-11-21,condensed_milk,Condensed milk,,,,,,
2024-11-22,condensed_milk,Condensed milk,,,,,,
2024-11-23,condensed_milk,Condensed milk,,,,,,
2024-11-24,condensed_milk,Condensed milk,,,,,,
2024-11-25,condensed_milk,Condensed milk,,,,,,
2024-11-26,condensed_milk,Condensed milk,,,,,,
2024-11-27,condensed_milk,Condensed milk,,,,,,
2024-11-28,condensed_milk,Condensed milk,,,,,,
2024-11-29,condensed_milk,Condensed milk,,,,,,
2024-11-30,condensed_milk,Condensed milk,,,,,,
2024-12-01,condensed_milk,Condensed milk,,,,,,
2024-12-02,condensed_milk,Condensed milk,,,,,,
2024-12-03,condensed_milk,Condensed milk,,,,,,
2024-12-04,condensed_milk,Condensed milk,,,,,,
2024-12-05,condensed_milk,Condensed milk,,,,,,
2024-12-06,condensed_milk,Condensed milk,,,,,,
2024-12-07,condensed_milk,Condensed milk,,,,,,
2024-12-08,condensed_milk,Condensed milk,,,,,,
2024-12-09,condensed_milk,Condensed milk,,,,,,
2024-12-10,condensed_milk,Condensed milk,,,,,,
2024-12-11,condensed_milk,Condensed milk,,,,,,
2024-12-12,condensed_milk,Condensed milk,,,,,,
2024-12-13,condensed_milk,Condensed milk,,,,,,
2024-12-14,condensed_milk,Condensed milk,,,,,,
2024-12-15,condensed_milk,Condensed milk,,,,,,
2024-12-16,condensed_milk,Condensed milk,,,,,,
2024-12-17,condensed_milk,Condensed milk,,,,,,
2024-12-18,condensed_milk,Condensed milk,,,,,,
2024-12-19,condensed_milk,Condensed milk,,,,,,
2024-12-20,condensed_milk,Condensed milk,,,,,,
2024-12-21,condensed_milk,Condensed milk,,,,,,
2024-12-22,condensed_milk,Condensed milk,,,,,,
2024-12-23,condensed_milk,Condensed milk,,,,,,
2024-12-24,condensed_milk,Condensed milk,,,,,,
2024-12-25,condensed_milk,Condensed milk,,,,,,
2024-12-26,condensed_milk,Condensed milk,,,,,,
2024-12-27,condensed_milk,Condensed milk,,,,,,
2024-12-28,condensed_milk,Condensed milk,,,,,,
2024-12-29,condensed_milk,Condensed milk,,,,,,
2024-12-30,condensed_milk,Condensed milk,,,,,,
2024-12-31,condensed_milk,Condensed milk,,,,,,
2025-01-01,condensed_milk,Condensed milk,,,,,,
2025-01-02,condensed_milk,Condensed milk,,,,,,
2025-01-03,condensed_milk,Condensed milk,,,,,,
2025-01-04,condensed_milk,Condensed milk,,,,,,
2025-01-05,condensed_milk,Condensed milk,,,,,,
2025-01-06,condensed_milk,Condensed milk,,,,,,
2025-01-07,condensed_milk,Condensed milk,,,,,,
2025-01-08,condensed_milk,Condensed milk,,,,,,
2025-01-09,condensed_milk,Condensed milk,,,,,,
2025-01-10,condensed_milk,Condensed milk,,,,,,
2025-01-11,condensed_milk,Condensed milk,,,,,,
2025-01-12,condensed_milk,Condensed milk,,,,,,
2025-01-13,condensed_milk,Condensed milk,,,,,,
2025-01-14,condensed_milk,Condensed milk,,,,,,
2025-01-15,condensed_milk,Condensed milk,,,,,,
2025-01-16,condensed_milk,Condensed milk,,,,,,
2025-01-17,condensed_milk,Condensed milk,,,,,,
2025-01-18,condensed_milk,Condensed milk,,,,,,
2025-01-19,condensed_milk,Condensed milk,,,,,,
2025-01-20,condensed_milk,Condensed milk,,,,,,
2025-01-21,condensed_milk,Condensed milk,,,,,,
2025-01-22,condensed_milk,Condensed milk,,,,,,
2025-01-23,condensed_milk,Condensed milk,,,,,,
2025-01-24,condensed_milk,Condensed milk,,,,,,
2025-01-25,condensed_milk,Condensed milk,,,,,,
2025-01-26,condensed_milk,Condensed milk,,,,,,
2025-01-27,condensed_milk,Condensed milk,,,,,,
2025-01-28,condensed_milk,Condensed milk,,,,,,
2025-01-29,condensed_milk,Condensed milk,,,,,,
2025-01-30,condensed_milk,Condensed milk,,,,,,
2025-01-31,condensed_milk,Condensed milk,,,,,,
2025-02-01,condensed_milk,Condensed milk,,,,,,
2025-02-02,condensed_milk,Condensed milk,,,,,,
2025-02-03,condensed_milk,Condensed milk,,,,,,
2025-02-04,condensed_milk,Condensed milk,,,,,,
2025-02-05,condensed_milk,Condensed milk,,,,,,
2025-02-06,condensed_milk,Condensed milk,,,,,,
2025-02-07,condensed_milk,Condensed milk,,,,,,
2025-02-08,condensed_milk,Condensed milk,,,,,,
2025-02-09,condensed_milk,Condensed milk,,,,,,
2025-02-10,condensed_milk,Condensed milk,,,,,,
2025-02-11,condensed_milk,Condensed milk,,,,,,
2025-02-12,condensed_milk,Condensed milk,,,,,,
2025-02-13,condensed_milk,Condensed milk,,,,,,
2025-02-14,condensed_milk,Condensed milk,,,,,,
2025-02-15,condensed_milk,Condensed milk,,,,,,
2025-02-16,condensed_milk,Condensed milk,,,,,,
2025-02-17,condensed_milk,Condensed milk,,,,,,
2025-02-18,condensed_milk,Condensed milk,,,,,,
2025-02-19,condensed_milk,Condensed milk,,,,,,
2025-02-20,condensed_milk,Condensed milk,,,,,,
2025-02-21,condensed_milk,Condensed milk,,,,,,
2025-02-22,condensed_milk,Condensed milk,,,,,,
2025-02-23,condensed_milk,Condensed milk,,,,,,
2025-02-24,condensed_milk,Condensed milk,,,,,,
2025-02-25,condensed_milk,Condensed milk,,,,,,
2025-02-26,condensed_milk,Condensed milk,,,,,,
2025-02-27,condensed_milk,Condensed milk,,,,,,
2025-02-28,condensed_milk,Condensed milk,,,,,,
2025-03-01,condensed_milk,Condensed milk,,,,,,
2025-03-02,condensed_milk,Condensed milk,,,,,,
2025-03-03,condensed_milk,Condensed milk,,,,,,
2025-03-04,condensed_milk,Condensed milk,,,,,,
2025-03-05,condensed_milk,Condensed milk,,,,,,
2025-03-06,condensed_milk,Condensed milk,,,,,,
2025-03-07,condensed_milk,Condensed milk,,,,,,
2025-03-08,condensed_milk,Condensed milk,,,,,,
2025-03-09,condensed_milk,Condensed milk,,,,,,
2025-03-10,condensed_milk,Condensed milk,,,,,,
2025-03-11,condensed_milk,Condensed milk,,,,,,
2025-03-12,condensed_milk,Condensed milk,,,,,,
2025-03-13,condensed_milk,Condensed milk,,,,,,
2025-03-14,condensed_milk,Condensed milk,,,,,,
2025-03-15,condensed_milk,Condensed milk,,,,,,
2025-03-16,condensed_milk,Condensed milk,,,,,,
2025-03-17,condensed_milk,Condensed milk,,,,,,
2025-03-18,condensed_milk,Condensed milk,,,,,,
2025-03-19,condensed_milk,Condensed milk,,,,,,
2025-03-20,condensed_milk,Condensed milk,,,,,,
2025-03-21,condensed_milk,Condensed milk,,,,,,
2025-03-22,condensed_milk,Condensed milk,,,,,,
2025-03-23,condensed_milk,Condensed milk,,,,,,
2025-03-24,condensed_milk,Condensed milk,,,,,,
2025-03-25,condensed_milk,Condensed milk,,,,,,
2025-03-26,condensed_milk,Condensed milk,,,,,,
2025-03-27,condensed_milk,Condensed milk,,,,,,
2025-03-28,condensed_milk,Condensed milk,,,,,,
2025-03-29,condensed_milk,Condensed milk,,,,,,
2025-03-30,condensed_milk,Condensed milk,,,,,,
2025-03-31,condensed_milk,Condensed milk,,,,,,
2025-04-01,condensed_milk,Condensed milk,,,,,,
2025-04-02,condensed_milk,Condensed milk,,,,,,
2025-04-03,condensed_milk,Condensed milk,,,,,,
2025-04-04,condensed_milk,Condensed milk,,,,,,
2025-04-05,condensed_milk,Condensed milk,,,,,,
2025-04-06,condensed_milk,Condensed milk,,,,,,
2025-04-07,condensed_milk,Condensed milk,,,,,,
2025-04-08,condensed_milk,Condensed milk,,,,,,
2025-04-09,condensed_milk,Condensed milk,,,,,,
2025-04-10,condensed_milk,Condensed milk,,,,,,
2025-04-11,condensed_milk,Condensed milk,,,,,,
2025-04-12,condensed_milk,Condensed milk,,,,,,
2025-04-13,condensed_milk,Condensed milk,,,,,,
2025-04-14,condensed_milk,Condensed milk,,,,,,
2025-04-15,condensed_milk,Condensed milk,,,,,,
2025-04-16,condensed_milk,Condensed milk,,,,,,
2025-04-17,condensed_milk,Condensed milk,,,,,,
2025-04-18,condensed_milk,Condensed milk,,,,,,
2025-04-19,condensed_milk,Condensed milk,,,,,,
2025-04-20,condensed_milk,Condensed milk,,,,,,
2025-04-21,condensed_milk,Condensed milk,,,,,,
2025-04-22,condensed_milk,Condensed milk,,,,,,
2025-04-23,condensed_milk,Condensed milk,,,,,,
2025-04-24,condensed_milk,Condensed milk,,,,,,
2025-04-25,condensed_milk,Condensed milk,,,,,,
2025-04-26,condensed_milk,Condensed milk,,,,,,
2025-04-27,condensed_milk,Condensed milk,,,,,,
2025-04-28,condensed_milk,Condensed milk,,,,,,
2025-04-29,condensed_milk,Condensed milk,,,,,,
2025-04-30,condensed_milk,Condensed milk,,,,,,
2025-05-01,condensed_milk,Condensed milk,,,,,,
2025-05-02,condensed_milk,Condensed milk,,,,,,
2025-05-03,condensed_milk,Condensed milk,,,,,,
2025-05-04,condensed_milk,Condensed milk,,,,,,
2025-05-05,condensed_milk,Condensed milk,,,,,,
2025-05-06,condensed_milk,Condensed milk,,,,,,
2025-05-07,condensed_milk,Condensed milk,,,,,,
2025-05-08,condensed_milk,Condensed milk,,,,,,
2025-05-09,condensed_milk,Condensed milk,,,,,,
2025-05-10,condensed_milk,Condensed milk,,,,,,
2025-05-11,condensed_milk,Condensed milk,,,,,,
2025-05-12,condensed_milk,Condensed milk,,,,,,
2025-05-13,condensed_milk,Condensed milk,,,,,,
2025-05-14,condensed_milk,Condensed milk,,,,,,
2025-05-15,condensed_milk,Condensed milk,,,,,,
2025-05-16,condensed_milk,Condensed milk,,,,,,
2025-05-17,condensed_milk,Condensed milk,,,,,,
2025-05-18,condensed_milk,Condensed milk,,,,,,
2025-05-19,condensed_milk,Condensed milk,,,,,,
2025-05-20,condensed_milk,Condensed milk,,,,,,
2025-05-21,condensed_milk,Condensed milk,,,,,,
2025-05-22,condensed_milk,Condensed milk,,,,,,
2025-05-23,condensed_milk,Condensed milk,,,,,,
2025-05-24,condensed_milk,Condensed milk,,,,,,
2025-05-25,condensed_milk,Condensed milk,,,,,,
2025-05-26,condensed_milk,Condensed milk,,,,,,
2025-05-27,condensed_milk,Condensed milk,,,,,,
2025-05-28,condensed_milk,Condensed milk,,,,,,
2025-05-29,condensed_milk,Condensed milk,,,,,,
2025-05-30,condensed_milk,Condensed milk,,,,,,
2025-05-31,condensed_milk,Condensed milk,,,,,,
2025-06-01,condensed_milk,Condensed milk,,,,,,
2025-06-02,condensed_milk,Condensed milk,,,,,,
2025-06-03,condensed_milk,Condensed milk,,,,,,
2025-06-04,condensed_milk,Condensed milk,,,,,,
2025-06-05,condensed_milk,Condensed milk,,,,,,
2025-06-06,condensed_milk,Condensed milk,,,,,,
2025-06-07,condensed_milk,Condensed milk,,,,,,
2025-06-08,condensed_milk,Condensed milk,,,,,,
2025-06-09,condensed_milk,Condensed milk,,,,,,
2025-06-10,condensed_milk,Condensed milk,,,,,,
2025-06-11,condensed_milk,Condensed milk,,,,,,
2025-06-12,condensed_milk,Condensed milk,,,,,,
2025-06-13,condensed_milk,Condensed milk,,,,,,
2025-06-14,condensed_milk,Condensed milk,,,,,,
2025-06-15,condensed_milk,Condensed milk,,,,,,
2025-06-16,condensed_milk,Condensed milk,,,,,,
2025-06-17,condensed_milk,Condensed milk,,,,,,
2025-06-18,condensed_milk,Condensed milk,,,,,,
2025-06-19,condensed_milk,Condensed milk,,,,,,
2025-06-20,condensed_milk,Condensed milk,,,,,,
2025-06-21,condensed_milk,Condensed milk,,,,,,
2025-06-22,condensed_milk,Condensed milk,,,,,,
2025-06-23,condensed_milk,Condensed milk,,,,,,
2025-06-24,condensed_milk,Condensed milk,,,,,,
2025-06-25,condensed_milk,Condensed milk,,,,,,
2025-06-26,condensed_milk,Condensed milk,,,,,,
2025-06-27,condensed_milk,Condensed milk,,,,,,
2025-06-28,condensed_milk,Condensed milk,,,,,,
2025-06-29,condensed_milk,Condensed milk,,,,,,
2025-06-30,condensed_milk,Condensed milk,,,,,,
2025-07-01,condensed_milk,Condensed milk,,,,,,
2025-07-02,condensed_milk,Condensed milk,,,,,,
2025-07-03,condensed_milk,Condensed milk,,,,,,
2025-07-04,condensed_milk,Condensed milk,,,,,,
2025-07-05,condensed_milk,Condensed milk,,,,,,
2025-07-06,condensed_milk,Condensed milk,,,,,,
2025-07-07,condensed_milk,Condensed milk,,,,,,
2025-07-08,condensed_milk,Condensed milk,,,,,,
2025-07-09,condensed_milk,Condensed milk,,,,,,
2025-07-10,condensed_milk,Condensed milk,,,,,,
2025-07-11,condensed_milk,Condensed milk,,,,,,
2025-07-12,condensed_milk,Condensed milk,,,,,,
2025-07-13,condensed_milk,Condensed milk,,,,,,
2025-07-14,condensed_milk,Condensed milk,,,,,,
2025-07-15,condensed_milk,Condensed milk,,,,,,
2025-07-16,condensed_milk,Condensed milk,,,,,,
2025-07-17,condensed_milk,Condensed milk,,,,,,
2025-07-18,condensed_milk,Condensed milk,,,,,,
2025-07-19,condensed_milk,Condensed milk,,,,,,
2025-07-20,condensed_milk,Condensed milk,,,,,,
2025-07-21,condensed_milk,Condensed milk,,,,,,
2025-07-22,condensed_milk,Condensed milk,,,,,,
2025-07-23,condensed_milk,Condensed milk,,,,,,
2025-07-24,condensed_milk,Condensed milk,,,,,,
2025-07-25,condensed_milk,Condensed milk,,,,,,
2025-07-26,condensed_milk,Condensed milk,,,,,,
2025-07-27,condensed_milk,Condensed milk,,,,,,
2025-07-28,condensed_milk,Condensed milk,,,,,,
2025-07-29,condensed_milk,Condensed milk,,,,,,
2025-07-30,condensed_milk,Condensed milk,,,,,,
2025-07-31,condensed_milk,Condensed milk,,,,,,
2025-08-01,condensed_milk,Condensed milk,,,,,,
2025-08-02,condensed_milk,Condensed milk,,,,,,
2025-08-03,condensed_milk,Condensed milk,,,,,,
2025-08-04,condensed_milk,Condensed milk,,,,,,
2025-08-05,condensed_milk,Condensed milk,,,,,,
2025-08-06,condensed_milk,Condensed milk,,,,,,
2025-08-07,condensed_milk,Condensed milk,,,,,,
2025-08-08,condensed_milk,Condensed milk,,,,,,
2025-08-09,condensed_milk,Condensed milk,,,,,,
2025-08-10,condensed_milk,Condensed milk,,,,,,
2025-08-11,condensed_milk,Condensed milk,,,,,,
2025-08-12,condensed_milk,Condensed milk,,,,,,
2025-08-13,condensed_milk,Condensed milk,,,,,,
2025-08-14,condensed_milk,Condensed milk,,,,,,
2025-08-15,condensed_milk,Condensed milk,,,,,,
2025-08-16,condensed_milk,Condensed milk,,,,,,
2025-08-17,condensed_milk,Condensed milk,,,,,,
2025-08-18,condensed_milk,Condensed milk,,,,,,
2025-08-19,condensed_milk,Condensed milk,,,,,,
2025-08-20,condensed_milk,Condensed milk,,,,,,
2025-08-21,condensed_milk,Condensed milk,,,,,,
2025-08-22,condensed_milk,Condensed milk,,,,,,
2025-08-23,condensed_milk,Condensed milk,,,,,,
2025-08-24,condensed_milk,Condensed milk,,,,,,
2025-08-25,condensed_milk,Condensed milk,,,,,,
2025-08-26,condensed_milk,Condensed milk,,,,,,
2025-08-27,condensed_milk,Condensed milk,,,,,,
2025-08-28,condensed_milk,Condensed milk,,,,,,
2025-08-29,condensed_milk,Condensed milk,,,,,,
2025-08-30,condensed_milk,Condensed milk,,,,,,
2025-08-31,condensed_milk,Condensed milk,,,,,,
2025-09-01,condensed_milk,Condensed milk,,,,,,
2025-09-02,condensed_milk,Condensed milk,,,,,,
2025-09-03,condensed_milk,Condensed milk,,,,,,
2025-09-04,condensed_milk,Condensed milk,,,,,,
2025-09-05,condensed_milk,Condensed milk,,,,,,
2025-09-06,condensed_milk,Condensed milk,,,,,,
2025-09-07,condensed_milk,Condensed milk,,,,,,
2025-09-08,condensed_milk,Condensed milk,,,,,,
2025-09-09,condensed_milk,Condensed milk,,,,,,
2025-09-10,condensed_milk,Condensed milk,,,,,,
2025-09-11,condensed_milk,Condensed milk,,,,,,
2025-09-12,condensed_milk,Condensed milk,,,,,,
2025-09-13,condensed_milk,Condensed milk,,,,,,
2025-09-14,condensed_milk,Condensed milk,,,,,,
2025-09-15,condensed_milk,Condensed milk,,,,,,
2025-09-16,condensed_milk,Condensed milk,,,,,,
2025-09-17,condensed_milk,Condensed milk,,,,,,
2025-09-18,condensed_milk,Condensed milk,,,,,,
2025-09-19,condensed_milk,Condensed milk,,,,,,
2025-09-20,condensed_milk,Condensed milk,,,,,,
2025-09-21,condensed_milk,Condensed milk,,,,,,
2025-09-22,condensed_milk,Condensed milk,,,,,,
2025-09-23,condensed_milk,Condensed milk,,,,,,
2025-09-24,condensed_milk,Condensed milk,,,,,,
2025-09-25,condensed_milk,Condensed milk,,,,,,
2025-09-26,condensed_milk,Condensed milk,,,,,,
2025-09-27,condensed_milk,Condensed milk,,,,,,
2025-09-28,condensed_milk,Condensed milk,,,,,,
2025-09-29,condensed_milk,Condensed milk,,,,,,
2025-09-30,condensed_milk,Condensed milk,,,,,,
2025-10-01,condensed_milk,Condensed milk,,,,,,
2025-10-02,condensed_milk,Condensed milk,,,,,,
2025-10-03,condensed_milk,Condensed milk,,,,,,
2025-10-04,condensed_milk,Condensed milk,,,,,,
2025-10-05,condensed_milk,Condensed milk,,,,,,
2025-10-06,condensed_milk,Condensed milk,,,,,,
2025-10-07,condensed_milk,Condensed milk,,,,,,
2025-10-08,condensed_milk,Condensed milk,,,,,,
2025-10-09,condensed_milk,Condensed milk,,,,,,
2025-10-10,condensed_milk,Condensed milk,,,,,,
2025-10-11,condensed_milk,Condensed milk,,,,,,
2025-10-12,condensed_milk,Condensed milk,,,,,,
2025-10-13,condensed_milk,Condensed milk,,,,,,
2025-10-14,condensed_milk,Condensed milk,,,,,,
2025-10-15,condensed_milk,Condensed milk,,,,,,
2025-10-16,condensed_milk,Condensed milk,,,,,,
2025-10-17,condensed_milk,Condensed milk,,,,,,
2025-10-18,condensed_milk,Condensed milk,,,,,,
2025-10-19,condensed_milk,Condensed milk,,,,,,
2025-10-20,condensed_milk,Condensed milk,,,,,,
2025-10-21,condensed_milk,Condensed milk,70.24,71.095,70.24,71.095,0.1111111111111111,33.0
2025-10-22,condensed_milk,Condensed milk,71.49,71.49,71.49,71.49,0.25,33.0
2025-10-23,condensed_milk,Condensed milk,72.99,72.99,72.99,72.99,0.3055555555555556,33.0
2025-10-24,condensed_milk,Condensed milk,69.99,70.99000000000001,69.99,70.99000000000001,0.19444444444444445,33.0
2025-10-25,condensed_milk,Condensed milk,67.49,67.49,67.49,67.49,0.16666666666666666,33.0
2025-10-26,condensed_milk,Condensed milk,65.74,72.345,65.74,72.345,0.25,33.0
2025-10-27,condensed_milk,Condensed milk,64.49,68.095,64.49,68.095,0.25,33.0
2025-10-28,condensed_milk,Condensed milk,64.99,64.99,64.99,64.99,0.1388888888888889,33.0
2025-10-29,condensed_milk,Condensed milk,62.239999999999995,67.24,62.239999999999995,67.24,0.25,33.0
2025-10-30,condensed_milk,Condensed milk,59.99,60.989999999999995,59.99,60.989999999999995,0.13513513513513514,34.0
2025-10-31,condensed_milk,Condensed milk,64.49,64.49,64.49,64.49,0.13513513513513514,34.0
2025-11-01,condensed_milk,Condensed milk,59.99,59.99,59.99,59.99,0.21621621621621623,34.0
2025-11-02,condensed_milk,Condensed milk,64.49,69.49000000000001,64.49,69.49000000000001,0.21621621621621623,34.0
2025-11-03,condensed_milk,Condensed milk,64.49,72.99,64.49,72.99,0.24324324324324326,34.0
2025-11-04,condensed_milk,Condensed milk,67.49,71.49000000000001,67.49,71.49000000000001,0.125,48.0
2025-11-05,condensed_milk,Condensed milk,69.99,70.49,69.99,70.49,0.10810810810810811,34.0
2025-11-06,condensed_milk,Condensed milk,69.99,71.99000000000001,69.99,71.99000000000001,0.16216216216216217,34.0
2025-11-07,condensed_milk,Condensed milk,64.49,65.99,64.49,65.99,0.24324324324324326,34.0
2025-11-08,condensed_milk,Condensed milk,64.49,65.99,64.49,65.99,0.2702702702702703,34.0
2025-11-09,condensed_milk,Condensed milk,62.9,71.7,62.9,71.7,0.2702702702702703,34.0
2025-11-10,condensed_milk,Condensed milk,69.49,71.7,69.49,71.7,0.24324324324324326,34.0
2025-11-11,condensed_milk,Condensed milk,64.49,64.99,64.49,64.99,0.24324324324324326,34.0
2025-11-12,condensed_milk,Condensed milk,68.095,69.71379005133653,68.095,69.71379005133653,0.23684210526315788,35.0
2025-11-13,condensed_milk,Condensed milk,64.49,69.49,64.49,69.49,0.2702702702702703,34.0
2025-11-14,condensed_milk,Condensed milk,57.49,64.49,57.49,64.49,0.18421052631578946,35.0
2025-11-15,condensed_milk,Condensed milk,68.74,73.49000000000001,68.74,73.49000000000001,0.18421052631578946,34.0
2025-11-16,condensed_milk,Condensed milk,67.49,69.845,67.49,69.845,0.23684210526315788,34.0
2025-11-17,condensed_milk,Condensed milk,64.99,69.49000000000001,64.99,69.49000000000001,0.1891891891891892,34.0
2025-11-18,condensed_milk,Condensed milk,64.49,65.99,64.49,65.99,0.24324324324324326,34.0
2025-11-19,condensed_milk,Condensed milk,62.9,67.99,62.9,67.99,0.24324324324324326,34.0
2025-11-20,condensed_milk,Condensed milk,71.7,71.7,71.7,71.7,0.10810810810810811,34.0
2025-11-21,condensed_milk,Condensed milk,60.49,60.49,60.49,60.49,0.24324324324324326,34.0
2025-11-22,condensed_milk,Condensed milk,60.49,67.99,60.49,67.99,0.21621621621621623,34.0
2025-11-23,condensed_milk,Condensed milk,60.49,67.99,60.49,67.99,0.21621621621621623,34.0
2025-11-24,condensed_milk,Condensed milk,71.99,71.99,71.99,71.99,0.16216216216216217,34.0
2025-11-25,condensed_milk,Condensed milk,66.99,68.9,66.99,68.9,0.1891891891891892,34.0
2025-11-26,condensed_milk,Condensed milk,59.99,67.99000000000001,59.99,67.99000000000001,0.16216216216216217,34.0
2025-11-27,condensed_milk,Condensed milk,77.99,78.49000000000001,77.99,78.49000000000001,0.1388888888888889,33.0
2025-11-28,condensed_milk,Condensed milk,72.595,74.49000000000001,72.595,74.49000000000001,0.07894736842105263,35.0
2025-11-29,condensed_milk,Condensed milk,71.7,71.7,71.7,71.7,0.08108108108108109,34.0
2025-11-30,condensed_milk,Condensed milk,71.7,71.99,71.7,71.99,0.08108108108108109,34.0
2025-12-01,condensed_milk,Condensed milk,71.49,71.7,71.49,71.7,0.10810810810810811,34.0
2025-12-02,condensed_milk,Condensed milk,59.99,61.49,59.99,61.49,0.08108108108108109,34.0
2025-12-03,condensed_milk,Condensed milk,56.99,64.49,56.99,64.49,0.10810810810810811,34.0
2025-12-04,condensed_milk,Condensed milk,64.49,71.7,64.49,71.7,0.13513513513513514,34.0
2025-12-05,condensed_milk,Condensed milk,,,65.99,72.17,,
2025-12-06,condensed_milk,Condensed milk,,,67.49,72.64,,
2025-12-07,condensed_milk,Condensed milk,,,68.99,73.11,,
2025-12-08,condensed_milk,Condensed milk,,,,,,
2025-12-09,condensed_milk,Condensed milk,,,,,,
2025-12-10,condensed_milk,Condensed milk,,,,,,
2025-12-11,condensed_milk,Condensed milk,74.99,74.99,74.99,74.99,0.24324324324324326,34.0
2025-12-12,condensed_milk,Condensed milk,71.7,72.99,71.7,72.99,0.2972972972972973,34.0
2025-12-13,condensed_milk,Condensed milk,64.49,64.49,64.49,64.49,0.2702702702702703,35.0
2025-12-14,condensed_milk,Condensed milk,,,71.865,71.865,,
2025-12-15,condensed_milk,Condensed milk,,,79.24,79.24,,
2025-12-16,condensed_milk,Condensed milk,,,86.615,86.615,,
2025-12-17,condensed_milk,Condensed milk,93.99,93.99,93.99,93.99,0.0,1.0
